objid,ra,dec,petroRad_r,z,class,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,snMedian,low_z
1237657628454027353,179.632574893348,51.5555796475315,7.780641,0.1308811,GALAXY,20.27667,18.29581,17.28679,16.86728,16.48227,0.09090546,0.008721478,0.00593162,0.005874841,0.01188208,16.00287,False
1237657628454027363,179.63066125537,51.5846829821583,3.475889,0.1102043,GALAXY,19.80815,18.06474,17.11646,16.70142,16.32711,0.05759418,0.007265083,0.005192089,0.005115199,0.009994813,19.05555,False
1237657628990767203,179.023500441518,52.1056417849998,3.589213,0.08474118,GALAXY,19.97437,18.09021,17.13944,16.69455,16.37393,0.06394439,0.007255531,0.005239433,0.005037587,0.01121103,17.20336,True
1237657628994568257,193.237600545408,51.8268470196637,4.029668,0.0276235,GALAXY,18.79939,17.8167,17.55184,17.41393,17.27039,0.02894787,0.006388212,0.006887737,0.008182016,0.02543312,11.33871,True
1237657629529407638,185.76067251276,52.6285141184377,6.643986,0.08743425,GALAXY,18.93018,17.36941,16.56878,16.17935,15.87258,0.04334246,0.005472437,0.0044589,0.004464276,0.0115783,15.50215,True
1237657630603411559,186.663796205174,53.3502129126222,5.8544,0.1347835,GALAXY,19.64851,18.10111,17.12219,16.69997,16.36233,0.06657597,0.008348674,0.005783378,0.005904554,0.01285063,14.05642,False
1237657630603477026,186.918472095275,53.4924517406067,7.63991,0.03049336,GALAXY,16.26894,15.19205,14.7344,14.46206,14.26361,0.007650679,0.002403697,0.002319294,0.002412737,0.004163045,31.75086,True
1237657769628008642,129.42002026228,40.152516113523,5.225969,0.1758568,GALAXY,20.31301,18.48083,17.2797,16.72747,16.31225,0.1021848,0.0118883,0.006575784,0.006205289,0.01359267,12.44667,False
1237657769628008654,129.379780585538,40.1890360567269,3.800739,0.09316834,GALAXY,19.32347,17.39031,16.49918,16.10636,15.77514,0.03686873,0.005292424,0.003934344,0.003965358,0.007741891,23.46502,True
1237657855536201833,180.145660107532,51.4960601154285,5.710125,0.1184704,GALAXY,19.91785,17.92705,16.87838,16.45085,16.06536,0.06820271,0.00774868,0.00500134,0.005127452,0.01127165,17.36639,False
1237657855536529609,181.339280138082,51.5558301131824,6.124227,0.08372495,GALAXY,18.91645,17.68809,17.05394,16.71833,16.48575,0.03620105,0.006833881,0.005817001,0.006526419,0.01794291,11.07502,True
1237657855536660540,181.781906312399,51.5810076522248,4.579983,0.08958168,GALAXY,19.35353,17.33214,16.37136,15.96091,15.64384,0.03975854,0.005253017,0.003795455,0.003844831,0.007885935,21.34951,True
1237657856072548509,178.297007635205,51.8714526583389,4.113305,0.06602294,GALAXY,20.14386,18.27728,17.4779,17.06005,16.7861,0.08838453,0.0102602,0.007801145,0.008060084,0.01914261,12.14129,True
1237657856609615968,178.857423894216,52.1654867859091,3.706077,0.08460696,GALAXY,19.55508,18.32793,17.63951,17.20953,16.9387,0.04561373,0.008269746,0.006920337,0.007393206,0.01944799,11.44838,True
1237657856609943672,180.032094926893,52.2900696867363,4.062644,0.07184354,GALAXY,18.50316,17.47889,17.00851,16.64781,16.44796,0.02412397,0.005719466,0.005490682,0.005770833,0.01607558,13.79576,True
1237657857148452953,186.184276678377,52.7862567225349,8.047846,0.1232259,GALAXY,19.03406,17.4843,16.58026,16.10547,15.80562,0.04854014,0.006774297,0.005151512,0.005149575,0.03589138,13.28799,False
1237657857685389462,186.617372612197,53.2986410215911,4.29613,0.1346158,GALAXY,20.00296,17.98115,16.90536,16.46981,16.12155,0.06472696,0.007353603,0.004769624,0.005054701,0.01033422,17.85858,False
1237657857685454993,186.783271751417,53.2757132450685,5.090509,0.0637859,GALAXY,19.06032,17.66064,17.02802,16.66901,16.40922,0.03622267,0.006473133,0.005442867,0.006229582,0.0155234,12.37944,True
1237657858222325888,186.689783329355,53.5540889991027,6.563928,0.04631393,GALAXY,18.70272,17.53884,17.15688,16.86995,16.69173,0.03085264,0.006086549,0.006169391,0.007395006,0.02104009,11.29112,True
1237657874331402444,146.858464706479,43.3329432556073,5.569047,0.2358896,GALAXY,20.99876,19.0421,17.66005,17.17658,16.83148,0.1973902,0.01668224,0.008114864,0.00755661,0.02050645,13.3048,False
1237657858222391469,186.932575277708,53.5985340459578,3.690488,0.162902,GALAXY,20.87608,18.87025,17.7175,17.25902,16.84927,0.1355863,0.01200803,0.007116931,0.007495149,0.0172135,11.33627,False
1237657858222391463,186.921028008352,53.5798258076028,5.753398,0.1630195,GALAXY,19.86217,18.0303,16.92924,16.44769,16.1101,0.07756038,0.008273863,0.005264151,0.00543872,0.01263183,15.17685,False
1237657857685389453,186.604874022335,53.276616408048,3.544096,0.1722248,GALAXY,20.69928,18.90931,17.71901,17.26856,16.95685,0.1045641,0.01281621,0.007246425,0.007712059,0.01796777,11.69,False
1237657856609812566,179.49938903268,52.2597694151098,5.268465,0.08776144,GALAXY,18.52184,17.50625,17.10806,16.79177,16.65468,0.02705793,0.006480828,0.006102462,0.00703019,0.02260684,10.69239,True
1237657856609484965,178.466864985448,52.2197419716061,3.685707,0.07962189,GALAXY,20.08632,18.39512,17.54806,17.15247,16.92195,0.06337098,0.008824179,0.006822107,0.00698427,0.01894585,12.07294,True
1237657856609419407,178.11342723484,52.2971904694817,5.230426,0.06568799,GALAXY,18.95537,17.02678,16.08985,15.63661,15.30663,0.03334488,0.004612929,0.00357635,0.003529116,0.007143829,23.35203,True
1237657856609419373,178.015524463265,52.2232281109031,4.745827,0.05721958,GALAXY,18.696,17.63183,17.23061,16.94849,16.90229,0.03059219,0.006335767,0.006949194,0.00718115,0.02909632,11.71392,True
1237657856073662589,182.240055181015,52.0420839236797,5.085301,0.06144112,GALAXY,19.14312,17.1701,16.27402,15.86744,15.54363,0.0403354,0.00501482,0.003853373,0.003928015,0.007964679,22.64419,True
1237657775005630656,134.251864438679,39.3334183895547,5.574153,0.02376215,GALAXY,17.30028,15.53265,14.77161,14.4045,14.13108,0.01134131,0.002599418,0.002330253,0.002404626,0.003856533,39.7716,True
1237657774468366566,133.557759783218,38.5503604602322,3.561761,0.1256092,GALAXY,18.4746,17.62021,17.25679,16.90705,16.87901,0.01884053,0.00528431,0.005278043,0.005592532,0.01551148,17.89935,False
1237657774466466001,129.314650605643,35.6984992368549,5.086592,0.1641275,GALAXY,20.67564,18.53646,17.3534,16.86823,16.52954,0.120616,0.01081764,0.006562571,0.006460933,0.01441939,12.59486,False
1237657774466269482,128.967439698206,35.4461363229598,6.27375,0.07901716,GALAXY,18.81813,16.76941,15.80894,15.36697,15.03925,0.02968551,0.004125868,0.003188664,0.003193521,0.005735966,29.76459,True
1237657774466269468,128.932545044192,35.444536272087,3.757313,0.0789234,GALAXY,19.49186,17.5072,16.56557,16.14298,15.81507,0.03949778,0.00541072,0.00411542,0.004124414,0.00782541,23.14165,True
1237657774466269391,128.928080244319,35.3502211306343,11.91138,0.06405959,GALAXY,18.06236,16.27259,15.44567,15.03096,14.73349,0.02763418,0.004061416,0.003310872,0.003419923,0.007136506,22.52495,True
1237657773931430087,133.707032678702,37.9899035014056,8.694092,0.08772513,GALAXY,18.67194,17.07773,16.30004,15.872,15.56857,0.03179292,0.005298705,0.004191315,0.004386938,0.01053392,13.98742,True
1237657769628008722,129.424325329373,40.1307806071219,5.539161,0.1762038,GALAXY,20.22737,18.36688,17.17433,16.67742,16.32749,0.1121842,0.01258624,0.006912319,0.006771851,0.01614823,11.02724,False
1237657769628008638,129.399612385065,40.1521538648386,5.504561,0.09012276,GALAXY,19.57016,17.80352,16.85668,16.43297,16.09659,0.05185433,0.007284183,0.004970551,0.005038055,0.01112301,18.0095,True
1237657769627812173,128.979541834866,39.9065250346108,3.999689,0.05446517,GALAXY,19.42596,17.47665,16.60948,16.19426,15.86543,0.03951164,0.005426202,0.00407053,0.00407865,0.007960674,22.84472,True
1237657855536267332,180.355736050813,51.52179883025,3.70954,0.06339796,GALAXY,19.59426,17.97045,17.1684,16.7843,16.50211,0.03963132,0.006437278,0.004908103,0.005159006,0.0121128,18.13194,True
1237657855536267365,180.511108183205,51.5334109436313,3.942472,0.1179703,GALAXY,19.65911,18.36685,17.62517,17.2359,16.91954,0.04784762,0.008982036,0.006962095,0.007598785,0.0193472,10.98415,False
1237657630601773181,180.43956596278,53.4106109054521,3.170574,0.06320711,GALAXY,19.71414,18.30154,17.55286,17.13467,16.87425,0.04989741,0.007544339,0.006044328,0.006065943,0.01397885,15.06181,True
1237657630064967752,180.694066598928,53.0378934229478,6.406927,0.06243655,GALAXY,18.59546,17.32973,16.74337,16.38386,16.18288,0.03241618,0.005870059,0.005653189,0.006838999,0.01633337,12.43912,True
1237657630064836760,180.184383269789,52.9157778487827,4.151716,0.06212455,GALAXY,18.83415,17.68426,17.19932,16.86122,16.67442,0.02956157,0.006121987,0.005417878,0.005961576,0.01419852,15.46933,True
1237657630064771147,179.950350953905,52.9792435866439,4.470275,0.06642503,GALAXY,18.97267,17.87584,17.33694,16.95239,16.78125,0.03768102,0.00695661,0.007036367,0.006561113,0.01560557,12.25488,True
1237657630064705658,179.708440994333,53.0106073294754,4.118279,0.06162415,GALAXY,19.56508,17.56574,16.69697,16.28573,15.97532,0.04938726,0.005768807,0.004287966,0.004442648,0.008437328,21.75355,True
1237657856074580076,185.75696527013,51.9692931010342,4.094958,0.0482369,GALAXY,18.48148,16.68694,15.91595,15.58088,15.29607,0.019645,0.003638984,0.003119715,0.00324299,0.005674922,31.74978,True
1237657630064705618,179.643789317475,52.9672019342266,3.691809,0.1732055,GALAXY,20.66515,18.7491,17.57335,17.07712,16.76824,0.1307942,0.01232779,0.007193729,0.007228732,0.01555887,11.09658,False
1237657856074711181,186.293585395866,51.9173849184167,3.301448,0.04211951,GALAXY,18.99682,17.97403,17.60049,17.37244,17.24726,0.02705557,0.006488267,0.006473477,0.007569031,0.02182614,13.66377,True
1237657630064640117,179.608411630526,53.01129642253,4.680141,0.06158137,GALAXY,20.02845,18.29831,17.48017,17.1147,16.80105,0.07944757,0.009197442,0.006802536,0.007409884,0.01603626,12.68158,True
1237657630064640078,179.527017183098,52.9201228009177,6.661102,0.09088824,GALAXY,18.87516,17.31915,16.46559,16.05756,15.75984,0.03909755,0.005593787,0.004207073,0.004407298,0.009410797,15.24294,True
1237657856609943641,179.975877134468,52.2904117952242,6.619028,0.07207241,GALAXY,18.74129,16.79775,15.84999,15.41666,15.05126,0.03097977,0.004197104,0.003290063,0.003282256,0.006488498,26.2669,True
1237657856609943650,179.974156921209,52.3243128665209,4.317189,0.0516917,GALAXY,18.72585,17.57816,17.02375,16.71748,16.5066,0.02557649,0.005563389,0.005221024,0.00553449,0.01547342,15.10938,True
1237657856609943686,180.103400668468,52.3378651228292,7.659591,0.09344903,GALAXY,17.46338,16.3766,15.75089,15.38008,15.14045,0.01561591,0.003752598,0.003379396,0.003480954,0.008296971,23.55113,True
1237657856609943699,180.131977360368,52.3305242404527,7.119534,0.09315471,GALAXY,18.08353,16.87779,16.25587,15.91107,15.67955,0.02006014,0.004263435,0.003842287,0.004067888,0.01072387,17.31098,True
1237657629529473131,185.907992577243,52.5114754012106,3.993445,0.0836838,GALAXY,19.31288,18.00919,17.4592,17.10926,16.87239,0.05492517,0.007006519,0.006423106,0.006578362,0.01903771,12.02394,True
1237657629527965794,180.295731532529,52.5833523291458,4.930009,0.0727373,GALAXY,18.24414,17.05343,16.5578,16.18253,16.02859,0.02117994,0.004313758,0.004082204,0.004055106,0.01070942,19.23745,True
1237657629527965784,180.269998293683,52.5889364199838,3.541231,0.07317965,GALAXY,19.01849,17.46305,16.7734,16.43053,16.16935,0.02990744,0.004810976,0.004167635,0.004162218,0.009495601,24.17862,True
1237657856611581976,186.278375091073,52.442149252075,8.88042,0.04340237,GALAXY,17.44126,15.98401,15.18624,14.72472,14.34873,0.015191,0.003224895,0.002721888,0.002713215,0.005007131,28.9936,True
1237657629527834727,179.790560150045,52.5753389101706,4.244703,0.1536723,GALAXY,20.78835,18.47827,17.30925,16.82022,16.41205,0.1478528,0.009669761,0.006079831,0.00572967,0.01334494,14.5376,False
1237657629527769285,179.620295487526,52.5702442990958,7.12401,0.06644948,GALAXY,18.42878,16.53056,15.63065,15.21092,14.8656,0.02836423,0.003640769,0.002975397,0.002922034,0.005644797,30.93856,True
