objid,ra,dec,petroRad_r,z,class,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,snMedian,low_z
1237654671348924581,156.206771251697,0.866613269805169,3.69043,0.09453972,GALAXY,19.81471,18.43977,17.72534,17.31765,17.04837,11.15386,True
1237654671349252233,156.967399404701,0.853367848461708,6.676095,0.08964867,GALAXY,18.92145,17.09098,16.19124,15.67278,15.33513,16.73063,True
1237654671349448806,157.404566258339,0.951132509643237,9.988187,0.0225078,GALAXY,17.43449,16.09895,15.50787,15.20116,14.95072,17.02254,True
1237655347812106340,220.472078562065,56.7697611053007,5.098223,0.1014799,GALAXY,20.01612,18.3255,17.4904,17.08748,16.82017,10.36335,False
1237655348889256135,232.301505549993,52.8279615800478,6.70282,0.07179031,GALAXY,18.9725,17.08834,16.2065,15.79345,15.4873,28.50471,True
1237655368759574680,220.935300373397,56.0655645327207,3.932935,0.1049889,GALAXY,19.96152,18.23076,17.29267,16.87117,16.52371,13.68477,False
1237655368759640149,221.018468529599,56.0337332357603,4.450897,0.1251123,GALAXY,20.70937,18.57645,17.55297,17.11098,16.79734,10.31233,False
1237655368759640159,221.177123705598,56.1388682868237,5.528556,0.1151569,GALAXY,19.51681,17.41777,16.44544,16.03688,15.67357,19.37696,False
1237655368759640166,221.161390296068,56.1236266528718,4.396734,0.08027502,GALAXY,19.70568,17.91629,17.09402,16.71333,16.42343,15.48665,True
1237655368759640247,221.206191957563,56.0683118318735,4.495279,0.1494449,GALAXY,20.29732,18.1853,17.0975,16.6294,16.26829,14.18287,False
1237655368759640262,221.29665603765,56.0915368949537,3.702079,0.09978145,GALAXY,20.3356,18.47305,17.55698,17.14808,16.79232,12.10292,True
1237655368759705655,221.276885955244,55.9939837073676,6.745711,0.07605022,GALAXY,18.30998,16.36226,15.39404,14.92086,14.55272,29.20337,True
1237655368759705687,221.292268110932,55.9506685853177,13.06963,0.07599188,GALAXY,18.21813,16.6461,15.7774,15.27545,14.8935,13.65695,True
1237655368759705693,221.350224914795,55.9792703199248,4.41716,0.07616917,GALAXY,19.79538,18.10739,17.35107,16.96682,16.70566,10.20281,True
1237655463776878732,220.377058925301,56.5402979484075,3.90303,0.1051916,GALAXY,19.05824,18.10854,17.61302,17.26749,17.1236,11.00066,False
1237655463777075364,221.323877518901,56.3634454427287,3.919493,0.1493776,GALAXY,19.7012,18.16926,17.31233,16.91315,16.6242,14.11258,False
1237655463777075373,221.276155277897,56.3065341179279,3.723874,0.1501244,GALAXY,20.50758,18.44582,17.39535,16.96764,16.6232,14.65007,False
1237655463777140854,221.254180003391,56.2045834548426,3.45707,0.0802,GALAXY,19.93549,18.03787,17.11606,16.6987,16.36219,16.96096,True
1237655464313749728,220.947544710773,56.9154396953142,3.763405,0.1054923,GALAXY,20.13174,18.54544,17.61416,17.22178,16.94705,11.30744,False
1237655745089306790,217.443360299968,7.19118450811909,3.901031,0.05208249,GALAXY,19.42165,17.57881,16.73485,16.32423,16.013,20.62643,True
1237656242237473024,340.287233056265,13.9226088331494,3.274735,0.0989263,GALAXY,20.21931,18.40372,17.34718,16.88355,16.46748,16.45275,True
1237656242237604141,340.590486477061,13.9329208842852,3.31543,0.09050114,GALAXY,20.29336,18.19749,17.21128,16.77354,16.42305,18.77617,True
1237656242237604281,340.680363203257,13.9186549190221,7.669736,0.08342656,GALAXY,19.61841,17.68026,16.64335,16.15854,15.7616,18.55363,True
1237656242237669590,340.736070306434,13.9466589977143,3.927811,0.08910658,GALAXY,19.01964,17.72121,17.15907,16.81315,16.62068,17.15313,True
1237656243311280288,340.328229570501,14.7456264807012,5.298295,0.07914302,GALAXY,18.83266,17.002,16.06036,15.62061,15.27891,27.05334,True
1237656243311280311,340.359476279301,14.6346042146175,4.230524,0.1147127,GALAXY,19.59571,17.7554,16.83001,16.4112,16.07337,20.89433,False
1237656243311280315,340.351585235495,14.7243345105829,7.361719,0.07928573,GALAXY,19.26675,17.34484,16.45286,16.00873,15.67564,14.94263,True
1237656243311280401,340.410480642002,14.697646332676,7.800163,0.08442838,GALAXY,18.01366,16.40132,15.58519,15.15109,14.87185,23.91621,True
1237656496179052902,340.329669046427,14.1070045671874,5.96271,0.07949042,GALAXY,18.70983,17.40751,16.7295,16.31761,16.08294,15.28108,True
1237656496179052930,340.344529973985,14.1400703354744,5.022067,0.07929219,GALAXY,20.05961,18.40433,17.55381,17.03243,16.65443,12.26382,True
1237657594610385177,118.993113973048,32.2936877284732,3.734738,0.1130038,GALAXY,20.68368,18.77362,17.7688,17.30689,16.92302,12.25836,False
1237657627916239029,176.331431803035,51.1033825341904,3.453855,0.0840612,GALAXY,19.80959,18.06611,17.21541,16.80751,16.48641,14.69214,True
1237657627916304583,176.593919958249,51.1192390230665,3.313513,0.07683625,GALAXY,20.01921,18.34204,17.42416,16.99532,16.68009,13.17236,True
1237657627916369958,176.787090317259,50.9997235949542,8.51668,0.05306964,GALAXY,17.01708,15.96394,15.47253,15.16507,14.9246,22.27832,True
1237657627920040009,190.255559506664,51.1778442858897,3.694098,0.1179903,GALAXY,20.37321,18.44236,17.49568,17.09608,16.79193,11.02476,False
1237657627920040015,190.303373067527,51.2725584647718,3.435939,0.1192628,GALAXY,19.45912,18.17684,17.45968,17.08707,16.82875,12.56339,False
1237657628436988146,129.530537620203,35.3868657378766,4.639251,0.08345634,GALAXY,19.36665,17.81617,17.05855,16.62552,16.32683,15.04295,True
1237657628452978820,175.800495221538,51.4103999496423,3.893671,0.1253437,GALAXY,20.10239,17.87622,16.80507,16.37588,16.01685,18.93501,False
1237657628452978853,175.851783349434,51.4080245572999,5.366996,0.1323006,GALAXY,19.75209,18.01108,16.98548,16.53317,16.20993,14.87282,False
1237657628452978862,175.868322678523,51.34518361261,6.875519,0.1332455,GALAXY,19.75344,17.73911,16.64034,16.18461,15.84792,17.10834,False
1237657628452978895,175.928040152423,51.3271820868631,4.867824,0.1463461,GALAXY,18.9823,17.40158,16.71631,16.36751,16.12315,20.95737,False
1237657628452978936,175.951272542273,51.4122287095991,3.794525,0.12527,GALAXY,19.96083,18.0324,16.99928,16.57657,16.21236,17.1308,False
1237657628453241023,176.874132211099,51.5055986931612,4.248355,0.1303059,GALAXY,20.46842,18.54835,17.4858,17.07347,16.70573,12.64893,False
1237657628973859147,129.138674544864,35.781426802163,4.463919,0.1642193,GALAXY,20.1198,18.49065,17.4172,16.93467,16.58282,11.96384,False
1237657628978577570,140.066135645937,42.3739815918137,5.289805,0.1746814,GALAXY,19.1326,17.74855,16.83782,16.36392,16.07729,15.05958,False
1237657628978643101,140.179245828237,42.450052200452,3.499288,0.1743225,GALAXY,20.81331,18.83178,17.67198,17.22312,16.88891,11.74404,False
1237657628989915219,175.93657626645,51.9359769120275,6.125477,0.1108979,GALAXY,19.28974,17.87664,17.23028,16.87502,16.59327,10.12251,False
1237657628993847396,190.530611709264,52.1545667166337,3.658589,0.1546884,GALAXY,20.62566,18.71627,17.59985,17.12656,16.7772,10.199,False
1237657629515186434,139.189798811421,42.3640914129676,6.176559,0.1360123,GALAXY,19.22145,17.72003,16.94345,16.58695,16.27563,12.70673,False
1237657629515251880,139.193153908848,42.506772661097,4.028908,0.08659153,GALAXY,18.7346,16.81669,15.91707,15.48673,15.12084,30.95516,True
1237657629515317383,139.440649730623,42.4507262626723,4.485468,0.1551309,GALAXY,19.92984,18.04406,17.02711,16.53055,16.19258,14.36666,False
1237657629515448512,139.663735204881,42.733698854666,7.247829,0.0858872,GALAXY,19.21917,17.26888,16.36336,15.96829,15.66215,16.49697,True
1237657629515513978,139.936465533644,42.7181975926766,4.266019,0.155076,GALAXY,20.42302,18.56322,17.49487,17.01415,16.69318,11.20411,False
1237657629515513987,139.913168306446,42.7607655753558,3.75456,0.06304343,GALAXY,18.97606,17.1637,16.33352,15.92844,15.65165,27.58162,True
1237657629526851826,176.281027347752,52.1892184052783,3.142538,0.1324177,GALAXY,20.24056,18.35526,17.27732,16.77916,16.42492,11.83181,False
1237657629530849368,191.164547516648,52.3486578562248,6.127954,0.1072254,GALAXY,19.59049,17.33633,16.21231,15.72406,15.33755,16.66114,False
1237657630051991813,138.617157018328,42.5714535110494,6.026127,0.1512902,GALAXY,19.75046,17.81363,16.68763,16.25877,15.87237,19.13622,False
1237657630052122664,138.910271304241,42.7888160121375,5.234498,0.04824219,GALAXY,17.36878,16.43644,16.06263,15.69306,15.51951,27.79569,True
1237657630052253895,139.363176634678,42.9666983299475,9.141498,0.06185538,GALAXY,17.78334,16.39761,15.73365,15.39147,15.10376,22.05049,True
1237657630052384896,139.483921058555,43.1471624840468,3.781013,0.06211759,GALAXY,19.83467,18.04407,17.21938,16.81329,16.51044,18.45125,True
1237657630052450484,139.7704091341,43.1537310272114,5.110738,0.1905887,GALAXY,20.26031,18.60652,17.44139,16.90809,16.50208,10.40552,False
1237657630052515946,139.981032504022,43.1704848782902,4.155249,0.0399842,GALAXY,19.28632,18.08261,17.60264,17.39266,17.19168,10.68221,True
1237657630589452435,139.725966208961,43.6738584102223,3.409357,0.06211209,GALAXY,19.13578,17.20064,16.31813,15.86767,15.51687,25.38358,True
1237657630600659040,176.203961535077,53.1827998218393,8.973767,0.09445346,GALAXY,18.41801,16.68754,15.79089,15.38282,15.07216,17.49896,True
1237657630600659105,176.32745720334,53.1942299067749,5.593974,0.1065758,GALAXY,18.24873,17.05622,16.50177,16.14791,15.94644,15.54752,False
1237657630600855621,176.988877517974,53.1698227215388,5.255154,0.07729572,GALAXY,18.86864,17.2139,16.35063,15.91901,15.62218,18.64526,True
1237657630600855658,177.083269310342,53.1070061337261,9.501251,0.0952784,GALAXY,18.82737,16.7937,15.81468,15.3796,15.06629,22.28554,True
1237657630600921214,177.112878127958,53.1986700691264,3.47247,0.09794451,GALAXY,20.11999,18.19603,17.2359,16.82766,16.50105,11.25295,True
1237657774466269391,128.928080244319,35.3502211306343,11.91138,0.06405959,GALAXY,18.06236,16.27259,15.44567,15.03096,14.73349,22.52495,True
1237657774466269468,128.932545044192,35.444536272087,3.757313,0.0789234,GALAXY,19.49186,17.5072,16.56557,16.14298,15.81507,23.14165,True
1237657774466269482,128.967439698206,35.4461363229598,6.27375,0.07901716,GALAXY,18.81813,16.76941,15.80894,15.36697,15.03925,29.76459,True
1237657774466466001,129.314650605643,35.6984992368549,5.086592,0.1641275,GALAXY,20.67564,18.53646,17.3534,16.86823,16.52954,12.59486,False
1237657775007924410,139.636263478529,42.4465572969119,4.456769,0.1144465,GALAXY,18.25319,17.14744,16.47571,16.06465,15.82066,21.97952,False
1237657775008055468,140.032100609305,42.5459052506681,11.41753,0.04775461,GALAXY,17.81095,16.25938,15.52691,15.13251,14.79403,23.75722,True
1237657775008055487,140.12353613445,42.4882240434507,4.80336,0.06352286,GALAXY,18.68316,17.11647,16.42831,16.04939,15.76383,20.50051,True
1237657775540076906,128.554999748952,36.0706030178697,7.654495,0.1013662,GALAXY,18.69112,17.05273,16.30315,15.87393,15.58025,16.17903,False
1237657775544467516,138.508226943361,42.3768419675412,8.147768,0.0482276,GALAXY,17.87811,16.67632,16.18266,15.86426,15.67196,15.71741,True
1237657775544729921,139.263411156342,42.6475685939993,6.223976,0.02973223,GALAXY,17.50203,16.11814,15.48314,15.14317,14.8607,29.50785,True
1237657775544729963,139.288580946434,42.681954155079,4.039504,0.1194643,GALAXY,19.84786,18.30986,17.41459,16.95319,16.61926,15.22431,False
1237657775544860822,139.524718659436,42.9186580734448,5.569992,0.1302037,GALAXY,19.88085,18.20465,17.34554,16.91665,16.56898,12.45756,False
1237657775544926420,139.702947088844,42.9769379310325,6.403912,0.06799606,GALAXY,18.52127,16.64166,15.76761,15.36715,15.03018,27.04469,True
1237657775544926448,139.841937461377,42.8950105349374,5.603425,0.08557229,GALAXY,18.91459,17.72904,17.22267,16.93046,16.71725,11.44616,True
1237657775544991888,139.898859838898,42.9718275763058,7.08601,0.06626032,GALAXY,18.54891,17.16159,16.46449,16.07292,15.76049,16.46296,True
1237657775544991958,139.943434924229,43.0390514666357,3.209707,0.08561569,GALAXY,19.4157,17.50384,16.59917,16.19682,15.86826,21.54828,True
1237657776081338526,138.325594975438,42.5862191561436,5.014246,0.1563339,GALAXY,19.92098,18.26838,17.28672,16.85607,16.54417,13.93681,False
1237657776081404071,138.375667900993,42.7139809498612,4.254045,0.0715687,GALAXY,19.64007,18.15131,17.50456,17.09533,16.84255,11.95855,True
1237657775003402543,129.248654405906,36.0222672907032,8.006029,0.1150531,GALAXY,19.02628,17.20146,16.30268,15.88608,15.54094,15.27775,False
1237657775003336961,128.926823902221,36.0011075985393,4.229456,0.08218755,GALAXY,19.90845,18.18902,17.26269,16.82273,16.45512,14.61187,True
1237657630600659059,176.240325481843,53.0591144800171,4.915827,0.04633383,GALAXY,18.96472,17.76407,17.20289,16.84454,16.5881,11.85996,True
1237657630063722624,176.015340260413,52.6757596592512,5.068775,0.04939644,GALAXY,18.42039,17.06693,16.32565,15.9124,15.60844,22.91738,True
1237657629526720601,175.62963596094,52.2840071909786,7.558897,0.1311463,GALAXY,19.31104,17.29372,16.26536,15.81547,15.42461,17.06022,False
1237657629510795457,128.913772177869,36.057432461435,3.180757,0.02737213,GALAXY,19.00317,17.26577,16.48414,16.08548,15.79827,25.99615,True
1237657629510730046,128.802212113399,36.0612707843412,3.886925,0.08729297,GALAXY,20.02191,17.90812,16.97465,16.52989,16.18284,16.48134,True
1237657629510729980,128.838227083897,35.9729920516688,5.586921,0.09740943,GALAXY,19.12901,17.1738,16.18614,15.74109,15.36511,24.68098,True
1237657629510729964,128.817733999361,35.9661808900385,4.039557,0.09832585,GALAXY,19.83834,17.9439,17.02779,16.615,16.28651,16.58568,True
1237657628436857186,129.118941331943,35.3000669321078,3.778637,0.1364772,GALAXY,20.50983,18.61376,17.56082,17.104,16.6995,11.61781,False
1237657627920236647,191.049336338518,51.2673547545679,3.297013,0.1228819,GALAXY,20.74871,18.69936,17.65162,17.19564,16.82822,11.24643,False
1237656242237669758,340.839354424963,13.8991578165921,3.30374,0.1212604,GALAXY,20.80767,18.67733,17.64194,17.19774,16.82719,13.91058,False
1237656242237538486,340.555779680419,13.7727369241777,3.651249,0.1243309,GALAXY,20.38224,18.51361,17.46027,17.00392,16.57519,15.59366,False
1237655463776813224,220.380547674619,56.6834943315079,3.994836,0.1398945,GALAXY,20.45085,18.27665,17.18023,16.74327,16.37929,14.80096,False
1237655347812106422,220.597004175119,56.6573616180607,9.394727,0.04815272,GALAXY,18.34913,16.57596,15.76398,15.35299,15.07758,18.08219,True
1237654671348990099,156.313167940405,0.892645068252386,8.248253,0.02274756,GALAXY,18.03472,16.97347,16.56201,16.34332,16.16053,14.00434,True
1237654670809366712,150.082246301138,0.478241395238519,6.574957,0.04612698,GALAXY,19.10423,17.16132,16.30281,15.9053,15.58502,25.49426,True
1237654604786303136,154.229151835622,3.82166220675979,12.56554,0.04600689,GALAXY,18.0115,16.332,15.54245,15.10106,14.76084,18.93221,True
1237654030326563014,166.998346582746,2.72073538481248,12.04514,0.05780922,GALAXY,17.33799,15.76186,14.99442,14.56107,14.22211,22.97646,True
1237654030326562931,166.883755208917,2.67833744894501,5.130582,0.05798376,GALAXY,18.26609,16.98678,16.37336,15.96634,15.6864,18.82616,True
1237654030326497289,166.758859670861,2.62653180647019,11.15318,0.03604291,GALAXY,17.4132,15.73501,14.96349,14.59278,14.31301,29.87533,True
1237654029789691934,166.954689208806,2.35664657052737,14.79209,0.03086852,GALAXY,16.69494,15.02534,14.25093,13.86003,13.53606,34.85197,True
1237651801233686714,149.061250185928,0.103009217301946,7.311169,0.03541203,GALAXY,18.9023,17.73888,17.22136,16.88949,16.67964,11.2721,True
1237651755078320299,166.899013499487,3.30977243702301,3.238255,0.1366326,GALAXY,20.93175,18.72018,17.57957,17.07538,16.67947,12.48264,False
1237651755078189138,166.542533477705,3.3207073308367,13.36769,0.03114781,GALAXY,17.22832,15.08075,14.1483,13.65925,13.30597,38.2976,True
1237651754541580402,167.105429263561,2.97732192030344,16.23177,0.05497883,GALAXY,17.08357,15.54453,14.78284,14.33815,14.043,17.89673,True
1237651754541449565,166.928228083439,2.91446408545933,6.579906,0.1369762,GALAXY,19.70202,17.95111,16.95845,16.47694,16.12046,10.6376,False
1237651754541449551,166.897878292927,2.90812455428616,4.271798,0.05742135,GALAXY,19.21222,17.45648,16.62359,16.24166,15.93185,18.84822,True
1237651754541449534,166.881657606105,2.8920776527202,7.586598,0.05745812,GALAXY,18.74186,16.82229,15.94638,15.51737,15.16485,22.17759,True
1237651754541449485,166.860615060649,2.88203604677549,3.238679,0.05723992,GALAXY,19.28478,17.53928,16.68838,16.27411,15.93342,19.92414,True
1237651754541449474,166.853131972552,2.90473503453322,9.499751,0.05733616,GALAXY,16.79926,15.40325,14.77985,14.41885,14.18034,30.08437,True
1237651754541449463,166.84448220468,2.94607900524139,3.546146,0.05820583,GALAXY,18.70204,17.7123,17.32257,17.00998,16.8715,15.21451,True
1237651754541449383,166.780043664408,3.00246969665217,3.540676,0.05838544,GALAXY,19.06343,17.33967,16.48328,16.05437,15.73883,24.24852,True
1237651754541449246,166.809269243771,2.98068824398348,7.044865,0.05860567,GALAXY,17.84296,16.59687,16.06513,15.74607,15.5271,19.68605,True
1237651754541318320,166.610493822772,2.86539589267187,6.784478,0.03931328,GALAXY,17.87263,15.89284,15.01578,14.57062,14.23978,34.95656,True
1237651754004709481,167.126898019396,2.38619119253807,4.186347,0.05732619,GALAXY,19.11127,17.41681,16.55444,16.146,15.84387,21.28669,True
1237654602629775572,133.122904000621,4.04002070484413,4.026095,0.07164323,GALAXY,20.21112,18.27179,17.32514,16.85256,16.48596,15.02639,True
1237654602639802476,156.047223188893,5.24127623104136,5.862673,0.1838017,GALAXY,20.3682,18.60968,17.43278,16.97599,16.65575,10.0317,False
1237654602639933667,156.410169895925,5.28634437486403,4.549029,0.1259347,GALAXY,19.29217,17.7678,17.19159,16.82745,16.59874,10.28045,False
1237654604248776884,152.702626282834,3.2300645469201,4.691255,0.09563436,GALAXY,19.1327,17.93484,17.44208,17.1168,16.96893,11.61021,True
1237654604248776890,152.708183097696,3.24882563108922,4.776632,0.1220046,GALAXY,20.46242,18.36577,17.37366,16.94751,16.59848,12.13345,False
1237654604248776932,152.758719783464,3.32935622771526,4.888981,0.09584464,GALAXY,19.26954,17.36865,16.41706,15.98557,15.65588,23.23978,True
1237654604248776954,152.798076370494,3.24865745539564,5.105485,0.1583087,GALAXY,20.21428,18.27743,17.11558,16.6391,16.27808,14.69502,False
1237654604248842413,152.906401762873,3.28742005177495,10.15653,0.0449492,GALAXY,17.6871,16.24126,15.55428,15.1673,14.88761,16.51619,True
1237654604250153005,155.887815153437,3.45859581298505,4.38444,0.0337068,GALAXY,17.69291,16.58611,16.14832,15.85799,15.64663,24.13826,True
